identity_number;first_name;last_name;birthday;;
26816;Matej;Dano;1991-11-29 00:00:00.000000;;
26817;Ingrida;Markovičová;1997-01-27 00:00:00.000000;;
26818;Gustáv;Žigo;985-11-04 00:00:00.000000;;
26819;Lenka;Hodžová;1973-09-12 00:00:00.000000;;
26820;Izidor;Pavelka;1987-06-20 00:00:00.000000;;
26821;Matej;Beňuška;994-02-05 00:00:00.000000;;
26822;Linda;Novotná;966-03-09 00:00:00.000000;;
26823;Ladislav;Novotný;983-04-03 00:00:00.000000;;
26824;Dana;Ondrejková;972-01-06 00:00:00.000000;;
26825;Matúš;Vrabec;1974-06-15 00:00:00.000000;;
26826;Jerguš;Baláž;1985-04-11 00:00:00.000000;;
26827;Beňadik;Kolník;1989-10-14 00:00:00.000000;;
26828;Božena;Ondrušová;1983-03-15 00:00:00.000000;;
26829;Dobroslav;Hanak;1962-06-28 00:00:00.000000;;
26830;Hortenzia;Baranková;1962-07-17 00:00:00.000000;;
26831;Brigita;Mlynáriková;1988-12-25 00:00:00.000000;;
26832;Izidor;Devečka;987-11-05 00:00:00.000000;;
26833;Berta;Valentová;1983-05-18 00:00:00.000000;;
26834;Jaromír;Konôpka;1974-11-13 00:00:00.000000;;
26835;Svetlana;Bednárová;1998-04-21 00:00:00.000000;;
26836;Pankrác;Korec;972-09-02 00:00:00.000000;;
26837;Matúš;Chovanec;1995-01-30 00:00:00.000000;;
26838;Alena;Vajdová;1983-01-14 00:00:00.000000;;
26839;Andrea;Orlíková;986-11-01 00:00:00.000000;;
26840;Sláva;Jánošová;1970-09-15 00:00:00.000000;;
26841;Vieroslava;Dudová;1975-04-30 00:00:00.000000;;
26842;František;Tatarka;1991-05-21 00:00:00.000000;;
26843;Hugo;Ďurkovič;975-03-03 00:00:00.000000;;
26844;Belo;Puškár;967-09-01 00:00:00.000000;;
26845;Pankrác;Ťapák;1994-04-15 00:00:00.000000;;
26846;Pavol;Zajac;1969-12-29 00:00:00.000000;;
26847;Izidor;Kiseľ;975-11-08 00:00:00.000000;;
26848;Sergej;Záborský;1983-10-25 00:00:00.000000;;
26849;Vincent;Almáši;965-05-07 00:00:00.000000;;
26850;Veronika;Chalupková;992-09-05 00:00:00.000000;;
26851;Jerguš;Masaryk;961-05-01 00:00:00.000000;;
26852;Bohumil;Dudek;1979-02-25 00:00:00.000000;;
26853;Bystrík;Devečka;1991-07-20 00:00:00.000000;;
26854;Fridrich;Menšík;998-10-04 00:00:00.000000;;
26855;Anna;Žigová;1963-05-18 00:00:00.000000;;
26856;Prokop;Ondrejka;1975-02-15 00:00:00.000000;;
26857;Alena;Červeňová;974-04-05 00:00:00.000000;;
26858;Alexandra;Devečková;1981-01-30 00:00:00.000000;;
26859;Štefánia;Štefáneková;1991-02-11 00:00:00.000000;;
26860;Adela;Hrašková;1971-09-20 00:00:00.000000;;
26861;Anabela;Zubeková;1999-05-12 00:00:00.000000;;
26862;Teodor;Hušťák;1989-09-10 00:00:00.000000;;
26863;Marcela;Ďurčová;1998-06-21 00:00:00.000000;;
26864;Lukáš;Arpáš;1981-03-27 00:00:00.000000;;
26865;Leonard;Baňa;1970-08-24 00:00:00.000000;;
26866;Ela;Tomeková;980-03-01 00:00:00.000000;;
26867;Matúš;Šoltés;1959-07-27 00:00:00.000000;;
26868;Gustáv;Gál;1986-08-21 00:00:00.000000;;
26869;Milada;Šťastná;988-12-08 00:00:00.000000;;
26870;Belo;Hruška;1990-03-31 00:00:00.000000;;
26871;Ľubor;Kučera;1959-11-30 00:00:00.000000;;
26872;Štefan;Tatarka;1959-12-17 00:00:00.000000;;
26873;Tatiana;Ďurkovičová;1974-11-17 00:00:00.000000;;
26874;Edita;Rojková;972-10-05 00:00:00.000000;;
26875;Veronika;Danová;1974-10-31 00:00:00.000000;;
26876;Zora;Lisická;967-06-01 00:00:00.000000;;
26877;Barbora;Danková;1973-04-17 00:00:00.000000;;
26878;Gabriel;Nižanský;1992-10-16 00:00:00.000000;;
26879;Stätopluk;Pauko;983-09-04 00:00:00.000000;;
26880;Norbert;Vajda;960-05-06 00:00:00.000000;;
26881;Erika;Lišková;1989-04-18 00:00:00.000000;;
26882;Karol;Lukáč;1974-12-24 00:00:00.000000;;
26883;Rastislav;Dobšinský;1996-04-17 00:00:00.000000;;
26884;Mojmír;Krajči;1961-02-24 00:00:00.000000;;
26885;Albína;Ťapáková;1980-11-12 00:00:00.000000;;
26886;Barbora;Plekanecová;1981-10-17 00:00:00.000000;;
26887;Eva;Franeková;965-06-09 00:00:00.000000;;
26888;Branislava;Finková;1976-09-17 00:00:00.000000;;
26889;Milena;Jurkovičová;994-01-09 00:00:00.000000;;
26890;Galina;Raková;1999-07-27 00:00:00.000000;;
26891;Radúz;Mlynárik;1968-08-13 00:00:00.000000;;
26892;Daniel;Bán;1980-06-22 00:00:00.000000;;
26893;Boleslav;Rusnák;1981-07-12 00:00:00.000000;;
26894;Michaela;Korecová;1989-11-27 00:00:00.000000;;
26895;Teodor;Pavel;1997-06-10 00:00:00.000000;;
26896;Emanuel;Jakubček;1961-06-25 00:00:00.000000;;
26897;Terézia;Cigániková;966-10-04 00:00:00.000000;;
26898;Klára;Vlhová;1993-04-30 00:00:00.000000;;
26899;Dalibor;Hanusek;1978-05-16 00:00:00.000000;;
26900;Karol;Jurina;985-12-03 00:00:00.000000;;
26901;Štefan;Adamec;1964-04-27 00:00:00.000000;;
26902;Vížazoslav;Pavelka;990-10-04 00:00:00.000000;;
26903;Soňa;Hlinková;1963-05-17 00:00:00.000000;;
26904;Miriama;Dubovská;1995-07-22 00:00:00.000000;;
26905;Etela;Bernardová;970-09-08 00:00:00.000000;;
26906;Klement;Beňuš;960-06-07 00:00:00.000000;;
26907;Lívia;Labudová;976-09-08 00:00:00.000000;;
26908;Bohdan;Dano;1989-12-19 00:00:00.000000;;
26909;Patrícia;Bieliková;976-04-05 00:00:00.000000;;
26910;Izidor;Novák;998-02-07 00:00:00.000000;;
26911;Kamil;Bílek;1993-04-17 00:00:00.000000;;
26912;Lea;Urblíková;1967-12-18 00:00:00.000000;;
26913;Zina;Ondrušeková;969-03-03 00:00:00.000000;;
26914;Gertrúda;Chovanecová;1985-01-26 00:00:00.000000;;
26915;Anastázia;Korecová;988-01-08 00:00:00.000000;;
26916;Marek;Bilko;1976-09-19 00:00:00.000000;;
26917;Dezider;Juráš;1997-07-27 00:00:00.000000;;
26918;Stanislav;Bernard;1969-02-22 00:00:00.000000;;
26919;Ivica;Kaliská;1974-03-10 00:00:00.000000;;
26920;Miloslav;Dubovský;1960-10-18 00:00:00.000000;;
26921;Vieroslava;Adamová;1970-07-24 00:00:00.000000;;
26922;Gregor;Beko;995-09-02 00:00:00.000000;;
26923;Kvetoslava;Pauková;993-04-09 00:00:00.000000;;
26924;Dobromila;Matiašková;1964-07-28 00:00:00.000000;;
26925;Timotej;Dančiak;1990-01-17 00:00:00.000000;;
26926;Monika;Bajnoková;991-11-09 00:00:00.000000;;
26927;Iveta;Andrášová;966-05-06 00:00:00.000000;;
26928;Ctibor;Hagara;1972-10-15 00:00:00.000000;;
26929;Margita;Cesnaková;984-10-07 00:00:00.000000;;
26930;Aurel;Štefánek;1978-04-12 00:00:00.000000;;
26931;Bohumil;Tomanek;1989-04-21 00:00:00.000000;;
26932;Bonifác;Andráš;994-11-01 00:00:00.000000;;
26933;Cyprián;Bielik;1993-11-23 00:00:00.000000;;
26934;Vilma;Lacová;1994-07-21 00:00:00.000000;;
26935;Tadeáš;Chovan;1994-03-29 00:00:00.000000;;
26936;Edita;Richtárová;1980-03-14 00:00:00.000000;;
26937;Augustín;Michalica;973-11-08 00:00:00.000000;;
26938;Oto;Baňa;1976-12-10 00:00:00.000000;;
26939;Lucia;Cyprichová;1965-04-22 00:00:00.000000;;
26940;Vížazoslav;Habuša;1995-06-23 00:00:00.000000;;
26941;Karol;Antal;1993-03-24 00:00:00.000000;;
26942;Tatiana;Mamojková;985-08-06 00:00:00.000000;;
26943;Ida;Gregušová;961-05-08 00:00:00.000000;;
26944;Denis;Arpáš;990-04-08 00:00:00.000000;;
26945;Lucia;Binderová;1959-05-25 00:00:00.000000;;
26946;Blahoslav;Antal;1969-03-24 00:00:00.000000;;
26947;Milan;Vajda;1975-03-20 00:00:00.000000;;
26948;Milena;Menšíková;1987-04-14 00:00:00.000000;;
26949;Štefánia;Anderlová;1960-05-24 00:00:00.000000;;
26950;Bartolomej;Balaša;1973-01-15 00:00:00.000000;;
26951;Natália;Jančová;1961-09-17 00:00:00.000000;;
26952;Michaela;Dušičková;976-02-03 00:00:00.000000;;
26953;Pravoslav;Klepač;987-02-09 00:00:00.000000;;
26954;Otília;Baňová;1998-12-24 00:00:00.000000;;
26955;Bohumír;Bielik;1965-07-21 00:00:00.000000;;
26956;Judita;Árpásová;1970-02-20 00:00:00.000000;;
26957;Miroslava;Devečková;1967-09-21 00:00:00.000000;;
26958;Ignác;Rybníček;1967-02-19 00:00:00.000000;;
26959;Benjamín;Bán;1994-12-13 00:00:00.000000;;
26960;Stanislav;Truben;1962-01-31 00:00:00.000000;;
26961;Dalibor;Duda;999-06-04 00:00:00.000000;;
26962;Diana;Križanová;969-02-03 00:00:00.000000;;
26963;Hermína;Štefániková;1960-03-20 00:00:00.000000;;
26964;Anabela;Turčoková;1991-10-22 00:00:00.000000;;
26965;Ľubor;Štefánik;1999-12-10 00:00:00.000000;;
26966;Ľudomil;Jantošovič;992-10-08 00:00:00.000000;;
26967;Jaromír;Hlaváč;1985-09-19 00:00:00.000000;;
26968;Bystrík;Murín;1986-10-13 00:00:00.000000;;
26969;Igor;Sýkora;1973-07-10 00:00:00.000000;;
26970;Ivan;Juráš;970-03-05 00:00:00.000000;;
26971;Zoltán;Maslo;1999-02-21 00:00:00.000000;;
26972;Veronika;Pavlovičová;1983-02-17 00:00:00.000000;;
26973;Bohdan;Borič;1998-07-26 00:00:00.000000;;
26974;Ctibor;Bernard;979-05-04 00:00:00.000000;;
26975;Vilma;Halušková;1999-10-28 00:00:00.000000;;
26976;Božidara;Železníková;1994-06-21 00:00:00.000000;;
26977;Denisa;Bondrová;1964-08-15 00:00:00.000000;;
26978;Cyprián;Železník;1999-07-17 00:00:00.000000;;
26979;Jaroslav;Puškár;1972-03-13 00:00:00.000000;;
26980;Gizela;Durdíková;972-03-08 00:00:00.000000;;
26981;Timotej;Kaliský;984-04-03 00:00:00.000000;;
26982;Beňadik;Fabian;1976-03-26 00:00:00.000000;;
26983;Ľuboš;Nemec;990-10-05 00:00:00.000000;;
26984;Dagmara;Romančíková;995-01-09 00:00:00.000000;;
26985;Oldrich;Rosina;1985-12-21 00:00:00.000000;;
26986;Lívia;Blahová;975-06-07 00:00:00.000000;;
26987;Nadežda;Bezáková;987-04-08 00:00:00.000000;;
26988;Denisa;Boričová;983-01-05 00:00:00.000000;;
26989;Vížazoslav;Chovanec;1997-09-30 00:00:00.000000;;
26990;Libuša;Vajdová;1974-02-26 00:00:00.000000;;
26991;Drahomír;Loj;1964-04-28 00:00:00.000000;;
26992;Filoména;Bellová;1959-07-29 00:00:00.000000;;
26993;Blažej;Bór;1992-08-25 00:00:00.000000;;
26994;Dalibor;Novotný;982-10-02 00:00:00.000000;;
26995;Sidónia;Vrabecová;1960-02-26 00:00:00.000000;;
26996;Ivan;Jurina;968-10-04 00:00:00.000000;;
26997;Zina;Slašťanová;1998-01-28 00:00:00.000000;;
26998;Vížazoslav;Andráš;1991-09-28 00:00:00.000000;;
26999;Etela;Masaryková;969-03-01 00:00:00.000000;;
27000;Bruno;Zubko;1961-02-18 00:00:00.000000;;
27001;Daniel;Križan;1960-03-16 00:00:00.000000;;
27002;Cyril;Beran;988-05-02 00:00:00.000000;;
27003;Karistína;Martinecová;1965-10-14 00:00:00.000000;;
27004;Bohuš;Bór;983-10-09 00:00:00.000000;;
27005;Rozália;Vrabecová;1984-06-19 00:00:00.000000;;
27006;Ľudomila;Jánošová;991-05-02 00:00:00.000000;;
27007;Vlasta;Gregušová;1996-03-30 00:00:00.000000;;
27008;Natália;Makovická;961-11-02 00:00:00.000000;;
27009;Bystrík;Čarnogurský;1964-08-23 00:00:00.000000;;
27010;Zora;Baranková;983-08-07 00:00:00.000000;;
27011;Erik;Chalupka;1981-09-22 00:00:00.000000;;
27012;Dorota;Hrušovská;1971-08-22 00:00:00.000000;;
27013;Berta;Šťastná;1975-12-11 00:00:00.000000;;
27014;Anežka;Pašková;1972-12-27 00:00:00.000000;;
27015;Monika;Finková;1996-11-23 00:00:00.000000;;
27016;Erik;Bukovský;1988-09-18 00:00:00.000000;;
27017;Bohumil;Jurčo;963-11-08 00:00:00.000000;;
27018;Maximilián;Bartovič;1971-04-24 00:00:00.000000;;
27019;Bohuslav;Hus;1971-01-20 00:00:00.000000;;
27020;Júlia;Hroboňová;995-11-05 00:00:00.000000;;
27021;Jarmila;Rosinová;1983-11-26 00:00:00.000000;;
27022;Stela;Matiašková;1964-07-20 00:00:00.000000;;
27023;Vanda;Dekýšová;1987-02-25 00:00:00.000000;;
27024;Štefan;Droppa;971-03-03 00:00:00.000000;;
27025;Darina;Ondrušová;1991-01-16 00:00:00.000000;;
27026;Jaromír;Baňa;968-12-06 00:00:00.000000;;
27027;Florián;Borík;997-03-01 00:00:00.000000;;
27028;Alfonz;Jadľovský;1990-03-13 00:00:00.000000;;
27029;Branislava;Bilková;1963-09-24 00:00:00.000000;;
27030;Vlastislav;Baňa;1995-05-30 00:00:00.000000;;
27031;Michal;Kiseľ;996-03-01 00:00:00.000000;;
27032;Dominik;Hušťák;983-08-05 00:00:00.000000;;
27033;Berta;Labudová;1982-12-28 00:00:00.000000;;
27034;Vieroslava;Bobulová;1989-12-31 00:00:00.000000;;
27035;Peter;Toman;1999-08-13 00:00:00.000000;;
27036;Milica;Štefáneková;1973-09-20 00:00:00.000000;;
27037;Lucia;Slováková;1963-12-22 00:00:00.000000;;
27038;Pavol;Chalupka;1963-06-11 00:00:00.000000;;
27039;Denis;Kazík;1980-07-13 00:00:00.000000;;
27040;Adriána;Starostová;963-05-05 00:00:00.000000;;
27041;Anežka;Koubová;987-06-06 00:00:00.000000;;
27042;Dáša;Baňová;1964-05-13 00:00:00.000000;;
27043;Viktor;Blažej;1995-12-22 00:00:00.000000;;
27044;Oldrich;Jurina;1974-03-28 00:00:00.000000;;
27045;Agnesa;Finková;1971-06-13 00:00:00.000000;;
27046;Radúz;Zubek;1989-07-31 00:00:00.000000;;
27047;Daniel;Markovič;1970-05-15 00:00:00.000000;;
27048;Matúš;Martinec;1960-10-29 00:00:00.000000;;
27049;Branislav;Nižanský;991-08-02 00:00:00.000000;;
27050;Estera;Hagarová;1979-05-24 00:00:00.000000;;
27051;Demeter;Mareček;1959-11-14 00:00:00.000000;;
27052;Miroslav;Kazík;995-03-05 00:00:00.000000;;
27053;Estera;Filipová;1965-03-19 00:00:00.000000;;
27054;Radomír;Rojko;1970-12-28 00:00:00.000000;;
27055;Metod;Ondrušek;1997-05-19 00:00:00.000000;;
27056;Magdaléna;Fabianová;1977-03-12 00:00:00.000000;;
27057;Elena;Bezáková;1999-07-16 00:00:00.000000;;
27058;Nina;Konrádová;1975-06-24 00:00:00.000000;;
27059;Oto;Vydarený;996-07-04 00:00:00.000000;;
27060;Milada;Stravová;1999-07-18 00:00:00.000000;;
27061;Bernard;Ťažký;1971-02-12 00:00:00.000000;;
27062;Nataša;Konôpková;1974-11-14 00:00:00.000000;;
27063;Kornel;Loj;1987-09-13 00:00:00.000000;;
27064;Kamil;Duda;1975-02-15 00:00:00.000000;;
27065;Drahomíra;Otčenášová;1983-01-28 00:00:00.000000;;
27066;Marianna;Urblíková;1972-03-24 00:00:00.000000;;
27067;Ferdinand;Mamojka;992-08-04 00:00:00.000000;;
27068;Eugen;Kolník;1980-03-15 00:00:00.000000;;
27069;Bibiána;Cesnaková;1998-10-13 00:00:00.000000;;
27070;Leonard;Bača;1968-08-30 00:00:00.000000;;
27071;Anastázia;Holubová;1994-05-23 00:00:00.000000;;
27072;Hugo;Adam;1983-09-20 00:00:00.000000;;
27073;Štefánia;Hrušovská;1987-08-28 00:00:00.000000;;
27074;Marta;Kubíková;999-08-06 00:00:00.000000;;
27075;Drahomír;Bernard;1992-04-24 00:00:00.000000;;
27076;Laura;Štefáneková;1971-03-27 00:00:00.000000;;
27077;Stätopluk;Adam;1996-12-21 00:00:00.000000;;
27078;Dagmara;Šoltésová;1994-07-25 00:00:00.000000;;
27079;Cecília;Kurucová;1978-05-13 00:00:00.000000;;
27080;Perla;Murínová;990-06-05 00:00:00.000000;;
27081;Milena;Urblíková;1987-06-16 00:00:00.000000;;
27082;Fedor;Kozák;968-02-01 00:00:00.000000;;
27083;Bernard;Baran;1978-09-30 00:00:00.000000;;
27084;Ľuboš;Ťažký;970-03-08 00:00:00.000000;;
27085;Lucia;Zubríková;984-06-05 00:00:00.000000;;
27086;Zoja;Jurkovičová;1999-11-17 00:00:00.000000;;
27087;Filoména;Hlinková;1991-08-25 00:00:00.000000;;
27088;Miloslav;Dekýš;1963-11-12 00:00:00.000000;;
27089;Vratko;Jurkovič;1994-03-17 00:00:00.000000;;
27090;Milota;Ďurčová;972-08-09 00:00:00.000000;;
27091;Blanka;Čarnogurská;990-07-02 00:00:00.000000;;
27092;Félix;Turčok;1970-01-30 00:00:00.000000;;
27093;Stanislava;Augustová;1994-12-28 00:00:00.000000;;
27094;Vendelín;Bezák;1973-05-29 00:00:00.000000;;
27095;Milota;Pavlovičová;1978-05-27 00:00:00.000000;;
27096;Fratiška;Kocianová;1977-03-17 00:00:00.000000;;
27097;Ľubica;Hrušková;962-12-02 00:00:00.000000;;
27098;Vlastislav;Konrád;1970-09-29 00:00:00.000000;;
27099;Lívia;Hošťáková;965-11-03 00:00:00.000000;;
27100;Mária;Franeková;1962-02-20 00:00:00.000000;;
27101;Veronika;Valentová;996-02-05 00:00:00.000000;;
27102;Karolína;Križanová;965-04-05 00:00:00.000000;;
27103;Vlasta;Chalupková;1981-06-22 00:00:00.000000;;
27104;Evana;Beranová;989-03-09 00:00:00.000000;;
27105;Zita;Bukovská;980-04-02 00:00:00.000000;;
27106;Vendelín;Paška;1982-12-17 00:00:00.000000;;
27107;Bohuslav;Nemec;1979-12-20 00:00:00.000000;;
27108;Marcel;Ďaďo;1998-10-16 00:00:00.000000;;
27109;Andrej;Križan;1961-02-20 00:00:00.000000;;
27110;Silvester;Jančo;1976-04-11 00:00:00.000000;;
27111;Slávka;Rosinová;1985-08-13 00:00:00.000000;;
27112;Antónia;Jakubčeková;1983-03-27 00:00:00.000000;;
27113;Branislav;Grznár;1962-10-29 00:00:00.000000;;
27114;Gregor;Tatarka;999-04-08 00:00:00.000000;;
27115;Marta;Chudíková;1995-03-27 00:00:00.000000;;
27116;Ema;Zajacová;964-05-04 00:00:00.000000;;
27117;Ignác;Sýkora;1984-06-18 00:00:00.000000;;
27118;Cecília;Heretiková;962-08-05 00:00:00.000000;;
27119;Sofia;Nováková;1966-06-30 00:00:00.000000;;
27120;Dobroslav;Klimo;1979-12-23 00:00:00.000000;;
27121;Fridrich;Kubec;1972-02-17 00:00:00.000000;;
27122;Žigmund;Zubko;959-10-09 00:00:00.000000;;
27123;Štefan;Tomek;1981-03-15 00:00:00.000000;;
27124;Bonifác;Zubek;1963-04-23 00:00:00.000000;;
27125;Margaréta;Nováková;1966-05-29 00:00:00.000000;;
27126;Marián;Vašek;971-11-09 00:00:00.000000;;
27127;Krištof;Mak;1993-09-12 00:00:00.000000;;
27128;Sofia;Mrázová;986-04-03 00:00:00.000000;;
27129;Bronislava;Cígerová;1967-02-15 00:00:00.000000;;
27130;René;Novák;969-01-06 00:00:00.000000;;
27131;Agnesa;Orlíková;1994-06-13 00:00:00.000000;;
27132;Evana;Gregušová;1998-12-23 00:00:00.000000;;
27133;Slávka;Murgašová;972-02-08 00:00:00.000000;;
27134;Lucia;Dutková;1991-02-10 00:00:00.000000;;
27135;Eugen;Sedliak;1978-06-23 00:00:00.000000;;
27136;Lenka;Jančová;987-11-08 00:00:00.000000;;
27137;Galina;Ondrejková;1984-01-26 00:00:00.000000;;
27138;Barbora;Bednáriková;1971-04-29 00:00:00.000000;;
27139;Marta;Dekýšová;991-10-06 00:00:00.000000;;
27140;Ľubomír;Antal;964-12-06 00:00:00.000000;;
27141;Oldrich;Duda;1981-11-22 00:00:00.000000;;
27142;Aleš;Matiaško;1972-06-25 00:00:00.000000;;
27143;Zlatica;Tomášeková;1981-12-26 00:00:00.000000;;
27144;Kristián;Slašťan;1987-04-17 00:00:00.000000;;
27145;Oleg;Nižanský;1999-08-27 00:00:00.000000;;
27146;Oldrich;Bukovský;1959-01-30 00:00:00.000000;;
27147;Radomír;Palko;1970-04-13 00:00:00.000000;;
27148;Amália;Poláková;993-03-03 00:00:00.000000;;
27149;Judita;Puškárová;1972-02-15 00:00:00.000000;;
27150;Albín;Ftáčin;972-10-04 00:00:00.000000;;
27151;Dominik;Bernolák;1966-12-21 00:00:00.000000;;
27152;Irena;Kuffová;1980-09-13 00:00:00.000000;;
27153;Bohuslav;Andrášik;1992-10-15 00:00:00.000000;;
27154;Albína;Doležalová;1966-03-17 00:00:00.000000;;
27155;Milota;Murínová;1982-03-22 00:00:00.000000;;
27156;Timotej;Haluška;962-01-06 00:00:00.000000;;
27157;Ľudomil;Kollár;970-12-07 00:00:00.000000;;
27158;Alica;Šoltésová;997-01-05 00:00:00.000000;;
27159;Zoja;Lukáčová;1994-01-16 00:00:00.000000;;
27160;Augustín;Jadľovský;1997-02-21 00:00:00.000000;;
27161;Gertrúda;Kotuličová;1975-05-25 00:00:00.000000;;
27162;Sára;Klimová;1988-03-20 00:00:00.000000;;
27163;Ružena;Chalupková;1960-10-10 00:00:00.000000;;
27164;Jaromír;Kuffa;1996-07-23 00:00:00.000000;;
27165;Lujza;Biceková;1987-07-16 00:00:00.000000;;
27166;Patrícia;Dutková;965-02-09 00:00:00.000000;;
27167;Beáta;Andrášyová;1979-03-28 00:00:00.000000;;
27168;Vížazoslav;Šarkan;1983-02-20 00:00:00.000000;;
27169;Florián;Feldek;963-12-09 00:00:00.000000;;
27170;Tomáš;Hablák;1976-01-10 00:00:00.000000;;
27171;Dionýz;Timko;992-09-05 00:00:00.000000;;
27172;Libuša;Bašová;988-05-04 00:00:00.000000;;
27173;Servác;Starosta;1959-06-14 00:00:00.000000;;
27174;Iveta;Rojková;994-03-04 00:00:00.000000;;
27175;Ernest;Orlík;1978-09-28 00:00:00.000000;;
27176;Adela;Lišková;1982-12-17 00:00:00.000000;;
27177;Simona;Korecová;1996-10-14 00:00:00.000000;;
27178;Alojzia;Vašeková;975-10-06 00:00:00.000000;;
27179;Ema;Bellová;1967-09-20 00:00:00.000000;;
27180;Hugo;Mareček;1990-01-18 00:00:00.000000;;
27181;Nora;Kollárová;967-09-05 00:00:00.000000;;
27182;Dávid;Liška;994-01-03 00:00:00.000000;;
27183;Tomáš;Halák;1985-02-24 00:00:00.000000;;
27184;Bruno;Cibula;967-05-07 00:00:00.000000;;
27185;Augustín;Adamec;1977-06-14 00:00:00.000000;;
27186;Želmíra;Hricová;1965-07-12 00:00:00.000000;;
27187;Veronika;Záborská;1961-09-12 00:00:00.000000;;
27188;Kornel;Strava;1975-09-17 00:00:00.000000;;
27189;Alica;Zubríková;1966-02-19 00:00:00.000000;;
27190;Vlasta;Árpásová;1978-08-27 00:00:00.000000;;
27191;Alfonz;Hečko;1975-01-10 00:00:00.000000;;
27192;Vlasta;Finková;998-07-07 00:00:00.000000;;
27193;Drahomír;Bukovský;1965-10-17 00:00:00.000000;;
27194;Matúš;Ondrášek;1994-11-18 00:00:00.000000;;
27195;Blanka;Masaryková;1988-11-14 00:00:00.000000;;
27196;Lenka;Pavlíčeková;1977-01-13 00:00:00.000000;;
27197;Vlasta;Koubová;960-02-09 00:00:00.000000;;
27198;Ľuboslava;Hlinková;977-04-03 00:00:00.000000;;
27199;Petra;Kližanová;967-12-09 00:00:00.000000;;
27200;Adela;Štefáneková;980-01-05 00:00:00.000000;;
27201;Ferdinand;Šoltés;967-08-09 00:00:00.000000;;
27202;Cyprián;András;1988-12-28 00:00:00.000000;;
27203;Stätopluk;Droppa;970-07-03 00:00:00.000000;;
27204;Rudolf;Sedliak;995-03-09 00:00:00.000000;;
27205;Jarolím;Kučera;1995-08-30 00:00:00.000000;;
27206;Ctibor;Anderla;982-12-07 00:00:00.000000;;
27207;Pravoslav;Otčenáš;1998-10-21 00:00:00.000000;;
27208;Amália;Zubková;1969-01-21 00:00:00.000000;;
27209;Ambróz;Dubovský;1963-06-16 00:00:00.000000;;
27210;Metod;Havránek;973-06-02 00:00:00.000000;;
27211;Slávka;Balogová;1983-06-16 00:00:00.000000;;
27212;Uršuľa;Šarkanová;1996-02-15 00:00:00.000000;;
27213;Linda;Lajčáková;961-01-06 00:00:00.000000;;
27214;Sláva;Krištofová;1963-12-26 00:00:00.000000;;
27215;Karol;Bezák;1979-11-17 00:00:00.000000;;
27216;Adriána;Hošťáková;1964-09-16 00:00:00.000000;;
27217;Rastislav;Škultéty;991-03-09 00:00:00.000000;;
27218;Oldrich;Bílek;998-01-06 00:00:00.000000;;
27219;Gejza;Richtár;1962-07-20 00:00:00.000000;;
27220;Adolf;Kučera;1989-02-13 00:00:00.000000;;
27221;Cecília;Hušťáková;1985-04-27 00:00:00.000000;;
27222;Angela;Andrášiková;1973-04-19 00:00:00.000000;;
27223;Fratiška;Kuffová;1973-12-30 00:00:00.000000;;
27224;Cecília;Dorková;1969-06-28 00:00:00.000000;;
27225;Vavrinec;Tupý;1988-01-28 00:00:00.000000;;
27226;Emanuel;Bašek;1987-08-31 00:00:00.000000;;
27227;Sára;Tatarková;977-08-08 00:00:00.000000;;
27228;Pankrác;Blažej;995-12-04 00:00:00.000000;;
27229;Viliam;Kližan;1978-01-13 00:00:00.000000;;
27230;Izabela;Vlhová;1986-10-15 00:00:00.000000;;
27231;Ružena;Pušková;1960-01-11 00:00:00.000000;;
27232;Fratiška;Dančáková;1972-07-19 00:00:00.000000;;
27233;Oleg;Ftáčin;990-09-05 00:00:00.000000;;
27234;Ľudomila;Dančiaková;996-07-02 00:00:00.000000;;
27235;Ondrej;Zubko;1973-02-25 00:00:00.000000;;
27236;Štefánia;Bašová;1977-10-18 00:00:00.000000;;
27237;Klement;Pauko;1979-07-26 00:00:00.000000;;
27238;René;Blaha;984-02-08 00:00:00.000000;;
27239;Jarmila;Miklíková;1962-01-14 00:00:00.000000;;
